wall_t,ref,other,dx,dy,dz,range_m,dyaw_deg
129.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
129.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
129.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
130.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
131.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
132.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
133.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
134.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
135.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
136.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
137.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
138.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
139.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
140.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
141.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
142.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
143.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
144.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
145.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
146.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
147.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
148.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
149.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
150.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
151.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
152.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
153.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
154.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
155.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
156.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
157.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
158.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
159.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
160.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
161.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
162.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
163.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
164.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
165.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
166.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
166.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
166.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
166.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
