message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
63,1785497063.205692053,map,8.4121007919,-3.7514231205,-1.3970197439,0.0487538122,0.0579973053,0.8521929190,0.5177128167,0.04308835668 0 0 0 0 0 0 0.04308835668 0 0 0 0 0 0 0.09460382689 0 0 0 0 0 0 0.0007563839875 0 0 0 0 0 0 0.0007563839875 0 0 0 0 0 0 0.001312546403
64,1785497063.305520773,map,8.4391870499,-3.7544665337,-1.4014202356,0.0485468965,0.0580970136,0.8523707266,0.5174282865,0.0431261015 0 0 0 0 0 0 0.0431261015 0 0 0 0 0 0 0.09465975123 0 0 0 0 0 0 0.0007572568706 0 0 0 0 0 0 0.0007572568706 0 0 0 0 0 0 0.001313696176
65,1785497063.505856991,map,8.4324979782,-3.7530720234,-1.3991565704,0.0486676827,0.0580449024,0.8523233982,0.5175007960,0.04300541956 0 0 0 0 0 0 0.04300541956 0 0 0 0 0 0 0.09448091572 0 0 0 0 0 0 0.0007544664178 0 0 0 0 0 0 0.0007544664178 0 0 0 0 0 0 0.001310019994
66,1785497063.605792999,map,8.4291715622,-3.7541239262,-1.3992508650,0.0487523379,0.0579103303,0.8522811938,0.5175774052,0.04326679391 0 0 0 0 0 0 0.04326679391 0 0 0 0 0 0 0.09486813711 0 0 0 0 0 0 0.0007605115759 0 0 0 0 0 0 0.0007605115759 0 0 0 0 0 0 0.001317981912
67,1785497063.705622435,map,8.4273691177,-3.7726070881,-1.3998241425,0.0488052246,0.0580924869,0.8521628750,0.5177467719,0.04309813281 0 0 0 0 0 0 0.04309813281 0 0 0 0 0 0 0.09461831239 0 0 0 0 0 0 0.0007566100578 0 0 0 0 0 0 0.0007566100578 0 0 0 0 0 0 0.001312844201
68,1785497063.805514336,map,8.4248714447,-3.7816317081,-1.3988267183,0.0486242578,0.0580392889,0.8521055512,0.5178640907,0.04291734698 0 0 0 0 0 0 0.04291734698 0 0 0 0 0 0 0.09435035168 0 0 0 0 0 0 0.0007524307555 0 0 0 0 0 0 0.0007524307555 0 0 0 0 0 0 0.00130733715
69,1785497063.905493259,map,8.4213848114,-3.7870733738,-1.3979785442,0.0487505184,0.0581197605,0.8520373599,0.5179553978,0.0429661902 0 0 0 0 0 0 0.0429661902 0 0 0 0 0 0 0.09442276517 0 0 0 0 0 0 0.0007535596097 0 0 0 0 0 0 0.0007535596097 0 0 0 0 0 0 0.001308825
70,1785497064.005741119,map,8.4249801636,-3.7654380798,-1.3993506432,0.0485510594,0.0580665068,0.8522811351,0.5175789095,0.04285124841 0 0 0 0 0 0 0.04285124841 0 0 0 0 0 0 0.09425233459 0 0 0 0 0 0 0.0007509034253 0 0 0 0 0 0 0.0007509034253 0 0 0 0 0 0 0.001305323673
71,1785497064.105951548,map,8.4268560410,-3.7691175938,-1.4009320736,0.0485155081,0.0580648963,0.8521983107,0.5177188610,0.04312263795 0 0 0 0 0 0 0.04312263795 0 0 0 0 0 0 0.09465461981 0 0 0 0 0 0 0.0007571767678 0 0 0 0 0 0 0.0007571767678 0 0 0 0 0 0 0.001313590671
72,1785497064.205644131,map,8.4251670837,-3.7886240482,-1.4004168510,0.0485449545,0.0582713930,0.8520349814,0.5179615832,0.04291663413 0 0 0 0 0 0 0.04291663413 0 0 0 0 0 0 0.09434929474 0 0 0 0 0 0 0.0007524142819 0 0 0 0 0 0 0.0007524142819 0 0 0 0 0 0 0.001307315435
73,1785497064.305518150,map,8.4225883484,-3.7874169350,-1.3981941938,0.0487275381,0.0582081944,0.8520500663,0.5179267573,0.04298853138 0 0 0 0 0 0 0.04298853138 0 0 0 0 0 0 0.09445588306 0 0 0 0 0 0 0.0007540760223 0 0 0 0 0 0 0.0007540760223 0 0 0 0 0 0 0.001309505551
74,1785497064.405558348,map,8.4150934219,-3.8422040939,-1.3951233625,0.0481345641,0.0581618133,0.8515313925,0.5188396195,0.04297785668 0 0 0 0 0 0 0.04297785668 0 0 0 0 0 0 0.09444005955 0 0 0 0 0 0 0.000753829273 0 0 0 0 0 0 0.000753829273 0 0 0 0 0 0 0.001309180381
